,Texto,Texto limpio,Noticia,Frase/Pensamiento,Microficción
116,"Por amor a la vida, quien tenga un cilindro de oxigeno, que lo devuelva; hay enfermos que lo necesitan : Ricardo Sheffield https://t.co/cnowBXxVoQ https://t.co/Xqla0idbZ8",amor vida cilindro oxigeno devuelva enfermos necesitan ricardo sheffield,1,0,0
117,García Harfuch sabía lo que estaba pasando en Iguala con estudiantes de Ayotzinapa: Anabel Hernández https://t.co/i0w3qrjkii https://t.co/TPPW4Q4hnX,garcía harfuch sabía pasando iguala estudiantes ayotzinapa anabel hernández,1,0,0
118,"Protesta sindicato de Capufe por falta de suministros sanitarios; han muerto 37 empleados por Covid | #Video
https://t.co/gPdQB4fQDB https://t.co/ZfZQnidOfr",protesta sindicato capufe falta suministros sanitarios muerto empleados covid video,1,0,0
119,#AristeguiEnVivo | Lo que dice el testigo coincide con lo que que reflejaba la información publicada desde 2014 donde era claro que el Ejército mexicano había estado monitoreando a los estudiantes desde que salieron de Ayotzinapa: Anabel Hernández https://t.co/YrmOT723xr https://t.co/fCB74hCSC8,aristeguienvivo dice testigo coincide reflejaba información publicada claro ejército mexicano monitoreando estudiantes salieron ayotzinapa anabel hernández,1,0,0
120,"Legisladores de 3 partidos piden que renuncie López-Gatell; padece síndrome de Hubris: Romero Hicks
https://t.co/56C7OZTZok https://t.co/a9Nx56VWQ7",legisladores partidos piden renuncie lópezgatell padece síndrome hubris romero hicks,1,0,0
121,"#AristeguiEnVivo | El chiste es darme en la madre, pero yo no me voy a dejar: Alejandro Gertz Manero, titular de @FGRMexico 

Aquí 👉https://t.co/Yr4FpDQ4AE https://t.co/WO2FFtK6e9",aristeguienvivo chiste darme madre voy dejar alejandro gertz manero titular fgrmexico aquí,1,0,0
122,El segundo año de la pandemia 'podría ser incluso más difícil': OMS  https://t.co/J6CUgHIN8h https://t.co/kEWrlT3r7l,segundo año pandemia podría ser incluso difícil oms,1,0,0
123,"Así celebró equipo de Trump irrupción del Capitolio | #Video
https://t.co/RWTHGUiVCI https://t.co/XXA01wKsAy",así celebró equipo trump irrupción capitolio video,1,0,0
124,Comienza la prohibición de ventas de plásticos desechables en comercios de la CdMx https://t.co/PWjW17ytsD https://t.co/bRVAHesnwI,comienza prohibición ventas plásticos desechables comercios cdmx,1,0,0
125,"'Me están informando del fallecimiento de don Armando Manzanero, es algo muy triste, es un gran compositor, de lo mejor del país, además un hombre sensible también en lo social', expresó el presidente López Obrador durante la conferencia de hoy https://t.co/5AMIaRPDkj https://t.co/2P1iVCURxU",informando fallecimiento don armando manzanero triste gran compositor mejor país además hombre sensible social expresó presidente lópez obrador conferencia hoy,1,0,0
126,"Morelos: Desaparecen cuatro vacunas contra coronavirus en el hospital que opera Sedena
https://t.co/NbLQ5KdJ2Z https://t.co/qAlGGWpXud",morelos desaparecen cuatro vacunas coronavirus hospital opera sedena,1,0,0
127,"Representa un retroceso para la democracia quitar autonomía a los reguladores: IFT
https://t.co/x31gI6BRT8 https://t.co/UpSDDepSC7",representa retroceso democracia quitar autonomía reguladores ift,1,0,0
128,Acepta México reducción de entregas de Pfizer para que países pobres tengan acceso: AMLO https://t.co/VlrQYaRppE https://t.co/fOvMEV5fqg,acepta méxico reducción entregas pfizer países pobres acceso amlo,1,0,0
129,"#AristeguiEnVivo | Hace unos momentos, la oficina de Nancy Pelosi anunció que la próxima semana podrían empezar los procedimientos para enjuiciar a Trump por lo ocurrido en el Capitolio, informa @JJesusEsquivel, periodista en Washington https://t.co/rPWhjlxbT0 https://t.co/N25TKfFm1O",aristeguienvivo hace momentos oficina nancy pelosi anunció próxima semana podrían empezar procedimientos enjuiciar trump ocurrido capitolio informa jjesusesquivel periodista washington,1,0,0
130,"Renuncia Bogart Montiel a la Dirección de Administración del INE; está acusado de irregularidades
https://t.co/utLHedw8hT https://t.co/IEhPfWCS5Y",renuncia bogart montiel dirección administración ine acusado irregularidades,1,0,0
131,"El subsecretario Hugo López-Gatell es especialista en pandemias, preparado y con cultura general. No creo que haya un funcionario en el mundo con estas características, dijo el presidente mientras presentaba el currículum del Subsecretario de Salud https://t.co/i8ueTsG98O https://t.co/o2siat9Zlu",subsecretario hugo lópezgatell especialista pandemias preparado cultura general creo funcionario mundo características dijo presidente mientras presentaba currículum subsecretario salud,1,0,0
132,"Separan del cargo temporalmente a médico que usó influencias para vacunar a su familia en Edomex
https://t.co/Q4s8F8Emi5 https://t.co/GGli50EpHT",separan cargo temporalmente médico usó influencias vacunar familia edomex,1,0,0
133,"Vitamina D, resveratrol, trehalosa y metformina podrían reducir complicaciones de Covid-19 | Video
https://t.co/0Y1hNDaw4z https://t.co/Wa6cOuLXjh",vitamina d resveratrol trehalosa metformina podrían reducir complicaciones covid19 video,1,0,0
134,"Twitter responde a AMLO: 'Ninguna persona es responsable, por sí sola, de nuestras políticas'
https://t.co/8fO8fA40hv https://t.co/StP5kQ6BXA",twitter responde amlo ninguna persona responsable sola políticas,1,0,0
135,"Se han confirmado 16 mil casos de Covid-19 en bebés; 522 han fallecido
https://t.co/3wbPvsq7NN https://t.co/YSMimYa5xA",confirmado mil casos covid19 bebés fallecido,1,0,0
136,Condenada a cuatro años de prisión periodista china que informó sobre Covid desde Wuhan https://t.co/CmQ6pUAZ18 https://t.co/vG5x3zKXEx,condenada cuatro años prisión periodista china informó covid wuhan,1,0,0
137,China ofrecerá vacunas anti-Covid sin costo al público en general https://t.co/YySj6YUiaL https://t.co/lsGqvzRBu9,china ofrecerá vacunas anticovid costo público general,1,0,0
138,"El lunes, nuevos cargos contra Donald Trump para llevarlo a juicio político
https://t.co/3QJGi1jXBg https://t.co/7WZl5yE0Xb",lunes nuevos cargos donald trump llevarlo juicio político,1,0,0
139,"Carlos Villagrán, ‘Kiko’, se registra como precandidato a la gubernatura de Querétaro https://t.co/21NNTFvlZ3 https://t.co/bC6lo2vDCC",carlos villagrán kiko registra precandidato gubernatura querétaro,1,0,0
140,Córdova se hizo de la vista gorda ante fraudes e ilegalidades: AMLO https://t.co/yLr4S4LSuy https://t.co/tqIfPw7Jqf,córdova hizo vista gorda fraudes ilegalidades amlo,1,0,0
141,#AristeguiEnVivo Nosotros no inventamos pruebas y evidencias. 'Es ridículo' que el presidente López Obrador diga que son acusaciones fabricadas por la DEA. '¿Cree el presidente que después de esto vamos a mandar a otros detenidos corruptos a México?: Vigil https://t.co/YnrXHdXZ6w https://t.co/Ch7A7R3R4t,aristeguienvivo inventamos pruebas evidencias ridículo presidente lópez obrador diga acusaciones fabricadas dea cree presidente después vamos mandar detenidos corruptos méxico vigil,1,0,0
142,"Hallan tumbas de niños de la elite inca de 500 años de antigüedad en centro arqueológico en Perú
https://t.co/P6ssBf0pXu https://t.co/Qq0Sa12E36",hallan tumbas niños elite inca años antigüedad centro arqueológico perú,1,0,0
143,"Robert Plant, legendario vocalista de la banda Led Zeppelin, y gran aficionado al Wolverhampton Wanderers, obsequió al ""Lobo de Tepeji"",  Raúl Jiménez, un disco autografiado con el deseo de que se recupere de su lesión https://t.co/6pv3pnNU5S https://t.co/r47K92QuwV",robert plant legendario vocalista banda led zeppelin gran aficionado wolverhampton wanderers obsequió lobo tepeji raúl jiménez disco autografiado deseo recupere lesión,1,0,0
144,"Fiscalía de Guerrero determina prescrita acción penal por presunta violación de Félix Salgado en 1998
https://t.co/yRN3GAxMVN https://t.co/yYtG0mky0U",fiscalía guerrero determina prescrita acción penal presunta violación félix salgado,1,0,0
145,Beatriz Gutiérrez Müller dio negativo a la prueba PCR de Covid-19 https://t.co/RXTpWPileI https://t.co/qlYaBkgWH8,beatriz gutiérrez müller dio negativo prueba pcr covid19,1,0,0
146,Muere el médico personal del Papa por una neumonía debida a Covid-19 https://t.co/msDFtRF5Y2 https://t.co/Si8GhSLqDb,muere médico personal papa neumonía debida covid19,1,0,0
147,Existen pruebas contundentes contra Salvador Cienfuegos: exdirectivo de la DEA https://t.co/KWPSw5JiHu https://t.co/kWaIVOvTzB,existen pruebas contundentes salvador cienfuegos exdirectivo dea,1,0,0
148,"Nueva variante de coronavirus podría ya estar en México: López-Gatell
https://t.co/rRQKjpYOaA https://t.co/enwzUv8iGp",nueva variante coronavirus podría méxico lópezgatell,1,0,0
149,"#AristeguiEnVivo | Ya se había dicho que si EE.UU. entregaba a Cienfuegos a México, el caso quedaría en la impunidad. Se decía que la Fiscalía haría un desvanecimiento de datos, explica el Francisco Gallardo, General del Ejército Mexicano https://t.co/Gwasz1yAzf https://t.co/Hb272kFyWK",aristeguienvivo dicho si eeuu entregaba cienfuegos méxico caso quedaría impunidad decía fiscalía haría desvanecimiento datos explica francisco gallardo general ejército mexicano,1,0,0
150,'¿Me estás oyendo inútil?': Paquita la del Barrio se registra como precandidata a diputada | Video https://t.co/j6zQrlijQo https://t.co/t62aMhodKD,oyendo inútil paquita barrio registra precandidata diputada video,1,0,0
151,"Líderes del mundo condenan irrupción al Capitolio
https://t.co/AvGXwEPUOd https://t.co/VKxnJguGBg",líderes mundo condenan irrupción capitolio,1,0,0
152,Pudo existir temor de que revelara información de otros generales: exdirectivo de la DEA https://t.co/uDptwzzf34 https://t.co/AhEO8yJ4eT,pudo existir temor revelara información generales exdirectivo dea,1,0,0
153,Líderes mundiales desean pronta recuperación de AMLO https://t.co/UQndWGzODR https://t.co/fJYQNb3kod,líderes mundiales desean pronta recuperación amlo,1,0,0
154,Organizaciones piden que AMLO remueva a Gertz Manero de FGR por la exoneración de Cienfuegos https://t.co/Fve8oLNB5u https://t.co/rfx5CiOUzT,organizaciones piden amlo remueva gertz manero fgr exoneración cienfuegos,1,0,0
155,"Hallan bajorrelieve con la imagen de un águila real en el Templo Mayor
https://t.co/vrpihtrtGk https://t.co/a9rAUYCskA",hallan bajorrelieve imagen águila real templo mayor,1,0,0
156,"Matan al empresario Martín Rodríguez en balacera de la colonia Nápoles
https://t.co/NAHbiDyOcd https://t.co/XIX7qPCR13",matan empresario martín rodríguez balacera colonia nápoles,1,0,0
157,"Fallece a causa de Covid-19 el hijo del narcotraficante el 'Azul' en Sinaloa
https://t.co/hhheeRWCgG https://t.co/UdsGBCcbGV",fallece causa covid19 hijo narcotraficante azul sinaloa,1,0,0
158,"San Francisco del Mar, un municipio oaxaqueño con cero casos de Covid-19 https://t.co/8ok0pZgg8K https://t.co/BFIUrYGprp",san francisco mar municipio oaxaqueño cero casos covid19,1,0,0
159,"Brasil está arruinado y no se puede hacer nada: Bolsonaro
https://t.co/HqKcOdJUtB https://t.co/gwkYHIawMg",brasil arruinado puede hacer bolsonaro,1,0,0
160,Hallan murciélagos trompudos en Chapultepec | Video https://t.co/RLKTQs6FZD https://t.co/i4t7i7pjhI,hallan murciélagos trompudos chapultepec video,1,0,0
161,Twitter advierte que no tolerará a quien desee la muerte de una persona https://t.co/zk7J8iDprc https://t.co/WGAhhmGQ2G,twitter advierte tolerará desee muerte persona,1,0,0
162,"Un testigo protegido de la investigación de la desaparición de los 43, sitúa al actual secretario de Seguridad Ciudadana capitalino, Omar García Harfuch, entre los beneficiarios del dinero del cártel Guerreros Unidos 👉 https://t.co/Smul6P242w https://t.co/trWweiJwP7",testigo protegido investigación desaparición sitúa actual secretario seguridad ciudadana capitalino omar garcía harfuch beneficiarios dinero cártel guerreros unidos,1,0,0
163,"#AristeguiEnVivo |Estamos ya en directo con la politóloga @DeniseDresserG y con @sabinaberman, escritora para iniciar nuestra #MesaDeAnálisis de los viernes https://t.co/A9DiBe1g3V https://t.co/ruc97I91Bd",aristeguienvivo directo politóloga denisedresserg sabinaberman escritora iniciar mesadeanálisis viernes,1,0,0
164,"Entre el 3 de noviembre de 2020 y el 14 de enero de 2021 la Fiscalía General de la República abrió la investigación a Salvador Cienfuegos, recopiló pruebas y decidió no acusarlo.
Te invitamos a revisar el expediente por ti mismo https://t.co/iFsygNuGh1 https://t.co/pI27IaBS0K",noviembre enero fiscalía general república abrió investigación salvador cienfuegos recopiló pruebas decidió acusarlo invitamos revisar expediente mismo,1,0,0
165,Saxofonista atacada con ácido denuncia inacción del fiscal de Oaxaca https://t.co/WPSZGFrynj https://t.co/0y3W92ctK2,saxofonista atacada ácido denuncia inacción fiscal oaxaca,1,0,0
166,Saxofonista atacada con ácido en Oaxaca teme que persista la impunidad en su caso https://t.co/asXz07YO79 https://t.co/EIcVi5yQeh,saxofonista atacada ácido oaxaca teme persista impunidad caso,1,0,0
167,"López-Gatell es ejemplar, no hay en el mundo un funcionario como él, afirma AMLO
https://t.co/3o8nzBHNlK https://t.co/vPojA3PrgC",lópezgatell ejemplar mundo funcionario afirma amlo,1,0,0
168,"Todos los desinfectantes de manos a base de alcohol de origen mexicano que se venden en EE.UU. fueron colocados en alerta de importación debido a que algunos dieron positivo por contaminación de metanol, sustancia tóxica si se absorbe a través de la piel https://t.co/HIN9xSEbvK https://t.co/n4DIOWz0az",desinfectantes manos base alcohol origen mexicano venden eeuu colocados alerta importación debido dieron positivo contaminación metanol sustancia tóxica si absorbe través piel,1,0,0
169,Ya es tiempo de que se ventile información sobre caso Lozoya: AMLO https://t.co/2X35smdVay https://t.co/AKYtrpQhPM,tiempo ventile información caso lozoya amlo,1,0,0
170,#ÚltimaHora | Estados Unidos se reserva el derecho de reiniciar enjuiciamiento de Cienfuegos https://t.co/B7p9rm0Pix https://t.co/TnqxxqgyIY,últimahora unidos reserva derecho reiniciar enjuiciamiento cienfuegos,1,0,0
171,Ocho penales privados firmaron convenios con el Gobierno en el sexenio de Calderón https://t.co/8VNSv6DxVf https://t.co/XCoC0Eg33L,ocho penales privados firmaron convenios gobierno sexenio calderón,1,0,0
172,"Expediente contra Lozoya, incompleto y sin nueva información relevante
https://t.co/hHopqUs1qw https://t.co/vKInQ2bB2P",expediente lozoya incompleto nueva información relevante,1,0,0
173,"Hospital de Jojutla no ha sido informado que resultó ganador en rifa del avión presidencial
https://t.co/xkSA9Rx7ni https://t.co/22VDfbnXNs",hospital jojutla sido informado resultó ganador rifa avión presidencial,1,0,0
174,En mis 31 años de carrera en la DEA jamás he visto algo como el caso Cienfuegos: Mike Vigil https://t.co/JLbouziNio https://t.co/yviOfpn8nh,años carrera dea jamás visto caso cienfuegos mike vigil,1,0,0
175,Caza de bisontes causa indignación en redes | Video  https://t.co/To0vOqVz5B https://t.co/xLXKyzOKQ1,caza bisontes causa indignación redes video,1,0,0
176,"Predicen más pandemias ante pérdida de biodiversidad | #Video
https://t.co/Cd4hTOPEEN https://t.co/GxS3Negnf1",predicen pandemias pérdida biodiversidad video,1,0,0
177,"Se terminó: Trump abandona la Casa Blanca 

#Video 👉 https://t.co/xRUZ6GKVST https://t.co/tVCtmdrr1e",terminó trump abandona casa blanca video,1,0,0
178,INE quiere censurar la conferencia mañanera: AMLO https://t.co/1GGw5lkiSI https://t.co/C4DSeBFpDn,ine quiere censurar conferencia mañanera amlo,1,0,0
179,"México, el país con más personas vacunadas en AL; 11 de enero iniciará vacunación en todo el país https://t.co/WGETtDRkf3 https://t.co/oSmfuYAuGg",méxico país personas vacunadas enero iniciará vacunación país,1,0,0
180,Rusia desmiente que empresario mexicano haya comprado 2 millones de dosis de Spunik V https://t.co/witytgvH3Y https://t.co/O1KPKTPGcm,rusia desmiente empresario mexicano comprado millones dosis spunik v,1,0,0
181,'No me gusta la censura': AMLO critica bloqueo a cuentas de Trump en redes sociales https://t.co/8NCrc6R1Of https://t.co/kPE2Yv0oL4,gusta censura amlo critica bloqueo cuentas trump redes sociales,1,0,0
