,Texto,Noticia,Frase/Pensamiento,Microficción
159,"#AristeguiEnVivo | Ya se había dicho que si EE.UU. entregaba a Cienfuegos a México, el caso quedaría en la impunidad. Se decía que la Fiscalía haría un desvanecimiento de datos, explica el Francisco Gallardo, General del Ejército Mexicano https://t.co/Gwasz1yAzf https://t.co/Hb272kFyWK",1,0,0
160,'¿Me estás oyendo inútil?': Paquita la del Barrio se registra como precandidata a diputada | Video https://t.co/j6zQrlijQo https://t.co/t62aMhodKD,1,0,0
161,"Líderes del mundo condenan irrupción al Capitolio
https://t.co/AvGXwEPUOd https://t.co/VKxnJguGBg",1,0,0
162,Pudo existir temor de que revelara información de otros generales: exdirectivo de la DEA https://t.co/uDptwzzf34 https://t.co/AhEO8yJ4eT,1,0,0
163,Líderes mundiales desean pronta recuperación de AMLO https://t.co/UQndWGzODR https://t.co/fJYQNb3kod,1,0,0
164,Organizaciones piden que AMLO remueva a Gertz Manero de FGR por la exoneración de Cienfuegos https://t.co/Fve8oLNB5u https://t.co/rfx5CiOUzT,1,0,0
165,"Hallan bajorrelieve con la imagen de un águila real en el Templo Mayor
https://t.co/vrpihtrtGk https://t.co/a9rAUYCskA",1,0,0
166,"Matan al empresario Martín Rodríguez en balacera de la colonia Nápoles
https://t.co/NAHbiDyOcd https://t.co/XIX7qPCR13",1,0,0
167,"Fallece a causa de Covid-19 el hijo del narcotraficante el 'Azul' en Sinaloa
https://t.co/hhheeRWCgG https://t.co/UdsGBCcbGV",1,0,0
168,Desmiente Rusia que empresario mexicano haya comprado 2 millones de dosis de Spunik V https://t.co/LP0NQmrwxZ https://t.co/bY0mCNiUpc,1,0,0
169,"San Francisco del Mar, un municipio oaxaqueño con cero casos de Covid-19 https://t.co/8ok0pZgg8K https://t.co/BFIUrYGprp",1,0,0
170,"Brasil está arruinado y no se puede hacer nada: Bolsonaro
https://t.co/HqKcOdJUtB https://t.co/gwkYHIawMg",1,0,0
171,Hallan murciélagos trompudos en Chapultepec | Video https://t.co/RLKTQs6FZD https://t.co/i4t7i7pjhI,1,0,0
172,Twitter advierte que no tolerará a quien desee la muerte de una persona https://t.co/zk7J8iDprc https://t.co/WGAhhmGQ2G,1,0,0
173,Renuncia la ministra de Trabajo de Austria tras descubrirse que plagió sus tesis https://t.co/oDJsheI8yl https://t.co/4SKJ0FZd45,1,0,0
174,"Un testigo protegido de la investigación de la desaparición de los 43, sitúa al actual secretario de Seguridad Ciudadana capitalino, Omar García Harfuch, entre los beneficiarios del dinero del cártel Guerreros Unidos 👉 https://t.co/Smul6P242w https://t.co/trWweiJwP7",1,0,0
175,"#AristeguiEnVivo |Estamos ya en directo con la politóloga @DeniseDresserG y con @sabinaberman, escritora para iniciar nuestra #MesaDeAnálisis de los viernes https://t.co/A9DiBe1g3V https://t.co/ruc97I91Bd",1,0,0
176,"Entre el 3 de noviembre de 2020 y el 14 de enero de 2021 la Fiscalía General de la República abrió la investigación a Salvador Cienfuegos, recopiló pruebas y decidió no acusarlo.
Te invitamos a revisar el expediente por ti mismo https://t.co/iFsygNuGh1 https://t.co/pI27IaBS0K",1,0,0
177,"San Francisco del Mar, un municipio oaxaqueño con cero casos de Covid-19 https://t.co/8ok0pZgg8K https://t.co/EyAwx3k6BZ",1,0,0
178,Saxofonista atacada con ácido denuncia inacción del fiscal de Oaxaca https://t.co/WPSZGFrynj https://t.co/0y3W92ctK2,1,0,0
179,Saxofonista atacada con ácido en Oaxaca teme que persista la impunidad en su caso https://t.co/asXz07YO79 https://t.co/EIcVi5yQeh,1,0,0
180,"López-Gatell es ejemplar, no hay en el mundo un funcionario como él, afirma AMLO
https://t.co/3o8nzBHNlK https://t.co/vPojA3PrgC",1,0,0
181,"Todos los desinfectantes de manos a base de alcohol de origen mexicano que se venden en EE.UU. fueron colocados en alerta de importación debido a que algunos dieron positivo por contaminación de metanol, sustancia tóxica si se absorbe a través de la piel https://t.co/HIN9xSEbvK https://t.co/n4DIOWz0az",1,0,0
182,Ya es tiempo de que se ventile información sobre caso Lozoya: AMLO https://t.co/2X35smdVay https://t.co/AKYtrpQhPM,1,0,0
183,#ÚltimaHora | Estados Unidos se reserva el derecho de reiniciar enjuiciamiento de Cienfuegos https://t.co/B7p9rm0Pix https://t.co/TnqxxqgyIY,1,0,0
184,Ocho penales privados firmaron convenios con el Gobierno en el sexenio de Calderón https://t.co/8VNSv6DxVf https://t.co/XCoC0Eg33L,1,0,0
185,"Expediente contra Lozoya, incompleto y sin nueva información relevante
https://t.co/hHopqUs1qw https://t.co/vKInQ2bB2P",1,0,0
186,"Hospital de Jojutla no ha sido informado que resultó ganador en rifa del avión presidencial
https://t.co/xkSA9Rx7ni https://t.co/22VDfbnXNs",1,0,0
187,En mis 31 años de carrera en la DEA jamás he visto algo como el caso Cienfuegos: Mike Vigil https://t.co/JLbouziNio https://t.co/yviOfpn8nh,1,0,0
188,Caza de bisontes causa indignación en redes | Video  https://t.co/To0vOqVz5B https://t.co/xLXKyzOKQ1,1,0,0
189,"Predicen más pandemias ante pérdida de biodiversidad | #Video
https://t.co/Cd4hTOPEEN https://t.co/GxS3Negnf1",1,0,0
190,"Se terminó: Trump abandona la Casa Blanca 

#Video 👉 https://t.co/xRUZ6GKVST https://t.co/tVCtmdrr1e",1,0,0
191,Descubren que las 'espinas' del coronavirus están cubiertas de azúcar | Video https://t.co/c9JiXfA0sD https://t.co/R0t4QUqUi4,1,0,0
192,INE quiere censurar la conferencia mañanera: AMLO https://t.co/1GGw5lkiSI https://t.co/C4DSeBFpDn,1,0,0
193,"México, el país con más personas vacunadas en AL; 11 de enero iniciará vacunación en todo el país https://t.co/WGETtDRkf3 https://t.co/oSmfuYAuGg",1,0,0
194,Rusia desmiente que empresario mexicano haya comprado 2 millones de dosis de Spunik V https://t.co/witytgvH3Y https://t.co/O1KPKTPGcm,1,0,0
195,'No me gusta la censura': AMLO critica bloqueo a cuentas de Trump en redes sociales https://t.co/8NCrc6R1Of https://t.co/kPE2Yv0oL4,1,0,0
196,"#AristeguiEnVivo | ""Con las comunicaciones interceptadas nos enteramos que el 'Padrino' era Salvador Cienfuegos. Todo está comprobado"", dice Mike Vigil, Ex jefe de operaciones internacionales de la DEA https://t.co/rD0NgpirnJ https://t.co/V39zRDe2Iz",1,0,0
197,Schwarzenegger compara a simpatizantes de Trump con nazis | Video https://t.co/JUuthidRIJ https://t.co/WPpcc75jpq,1,0,0
198,El sistema de salud del Reino Unido colapsará en tres semanas si no bajan los contagios de Covid-19 https://t.co/PvgYKhgbmF https://t.co/MmpyVO1x8p,1,0,0
199,Por primera vez hay más de 100 mil casos activos confirmados; revisa aquí cuántos hay en tu municipio https://t.co/U9aoQG8o0U https://t.co/qFlydvazSc,1,0,0
200,Nos han educado para creer que los animales no tienen derechos ni sentimientos: Activistas https://t.co/3m5FiXs76E https://t.co/kGVdME5hD7,1,0,0
201,"FGR determina no ejercer acción penal en contra de Salvador Cienfuegos 
https://t.co/hpgo4N1fLa https://t.co/dToGYdxrFM",1,0,0
202,Se han confirmado 16 mil casos de Covid-19 en bebés; 522 han fallecido https://t.co/QgaWRzj3Zt https://t.co/HqMwooum6Z,1,0,0
203,"Extiende auditor de Tamaulipas contrato a hijastra, quien ganó en 2020 más de 364 mil pesos
https://t.co/u4f86TX76n https://t.co/0kbETwzy2N",1,0,0
204,"Líderes del mundo condenan irrupción al Capitolio
https://t.co/ZBQoCKIr5l https://t.co/5gYQLsz16g",1,0,0
205,"UNAM pone a disposición de autoridades 20 ultracongeladores para vacunas anti-Covid | #Videos
https://t.co/sazvjvlMbo https://t.co/ph2DqZDUFT",1,0,0
206,INE ordena a AMLO que se abstenga de interferir en elecciones y retira spot de Morena https://t.co/NisG3QWk5G https://t.co/AXSCU20868,1,0,0
207,"Recibirá México 12 millones de vacunas Sputnik: Arturo Herrera
https://t.co/JC98XzQWp9 https://t.co/PNX6dmPexU",1,0,0
208,"Gerardo Fernández Noroña cometió violencia política de género, confirma el TEPJF
https://t.co/7KmrmxCGRu https://t.co/uMjKrzY8C6",1,0,0
209,"Semáforo Covid: 90% del país en alerta alta y máxima de riesgo de contagio
https://t.co/5hUBsELvOY https://t.co/WMQWlpGBge",1,0,0
210,"Por primera vez, un presidente se atreve a confiar en las mujeres para pacificar al país: Rodríguez https://t.co/97m0SvwjHy https://t.co/HryrbSp9Ub",1,0,0
211,'Es una burla que tenga que vivir con miedo mientras mi agresor anda como si nada': María Elena Ríos https://t.co/zf6MY78XnP https://t.co/YiAZ62TWlS,1,0,0
212,"""México es un país que no tiene enemigos”: Marcelo Ebrard
https://t.co/i5Cnp8EAmz https://t.co/fuRqCImkwl",1,0,0
213,Detecta Profeco venta de oxígeno industrial como terapéutico https://t.co/22EFz8RjvK https://t.co/WIku4EFc0w,1,0,0
214,"Melania Trump rompe con la tradición y no ofrece a Jill Biden recorrido por la Casa Blanca
https://t.co/eknC9FLPJc https://t.co/P2xRQDMPsM",1,0,0
215,"Arranca plan masivo de vacunación anti-Covid en México
https://t.co/WjCuMPVHSI https://t.co/P4UYT6BbQO",1,0,0
216,Alerta Cofepris por comercialización ilegal de vacuna de Moderna TX https://t.co/uVs53NN8V8 https://t.co/xavCD8ZbgB,1,0,0
217,Y ahora... Rusia anuncia demoras en entregas de vacunas contra Covid-19 https://t.co/ZOkxJg61wO https://t.co/OrOFRtiMxO,1,0,0
218,AMLO no se vacunó contra Covid antes que todos para dar una muestra ética: Ramírez https://t.co/y0YG7Zmb30 https://t.co/qa2eFZenvh,1,0,0
219,"#AristeguiEnVivo | La falta de justicia por parte de la @FISCALIA_GobOax y de su titular Rubén Vasconcelos Méndez perpetúan la impunidad en el caso de la saxofonista María Elena Ríos. Todos los detalles con @DianaManzo31, periodista en Oaxaca https://t.co/DCxKFXrCz3 https://t.co/uacjVbopw3",1,0,0
220,OMS urge a los países vacunar 'lo más rápido posible' https://t.co/vY0KNzYeu4 https://t.co/jeXzCuAsZH,1,0,0
221,Ayuntamiento de Culiacán incluye a AMLO en mural de la 4T https://t.co/T7KwyZsFhu https://t.co/8bnX3cu0m8,1,0,0
222,"Liomont, el laboratorio mexicano que fabricará vacuna anti-Covid de AstraZeneca | Video https://t.co/xSlenyKs6R https://t.co/VHn7xpIjPL",1,0,0
223,ISSSTE inicia investigación sobre supuesta desaparición de vacunas en hospital de Morelos | Video https://t.co/5v8h1aDrNF https://t.co/RsX9Kr9P9j,1,0,0
224,#AristeguiEnVivo | El Gobierno de México está buscando una salida por no haber procesado al general Cienfuegos. Están tratando de justificar lo que hicieron. Se trata de cuestionar a la DEA diciendo que se fabricó evidencia: Mike Vigil https://t.co/TCyauQOlhb https://t.co/yBeLtIxbmZ,1,0,0
225,"WhatsApp aplaza actualización después de reacciones negativas a su política de privacidad
https://t.co/61nIQg4BB8 https://t.co/BEvU5DiBEt",1,0,0
226,"Confirma AMLO que Cienfuegos es parte del consejo asesor de Luis Cresencio Sandoval
https://t.co/i0vTtTiyn1 https://t.co/SfNqnZ0jPl",1,0,0
227,"#AristeguiEnVivo | Desafortunadamente, el fiscal Rubén Vasconcelos no me responde las llamadas. Hago una invitación al Congreso local de Oaxaca a que lo convoquen para comparecer; debe muchas explicaciones, en palabras de la saxofonista María Elena Ríos https://t.co/C4Cze68YxK https://t.co/8J4CWVFNWG",1,0,0
228,Es incoherente ofrecer asilo a Assange y querer desaparecer el INAI o usar programas espía: Páez https://t.co/x4mCNZVCZI https://t.co/YZGGE43wsK,1,0,0
229,Lee AMLO carta enviada al rey de España para pedir disculpas por abusos de la Conquista https://t.co/WOXLdmlYII https://t.co/v35B6d5Fan,1,0,0
230,"Papalote Museo del Niño, en riesgo de desaparecer; lanza campaña para recaudar fondos
https://t.co/WsIqOcFkhY https://t.co/fDwGAvMSNq",1,0,0
231,Irán solicita a Interpol detención de Trump por bombardeo que mató a Soleimani https://t.co/6HPUb9hZ90 https://t.co/Vec1nN4ueh,1,0,0
232,Mueren por Covid-19 seis periodistas en Morelos https://t.co/0P877u54UJ https://t.co/7rU303nRH8,1,0,0
233,‘No hay operación comercial en el Centro Histórico que no pase por el cártel La Unión Tepito’: Antonio Nieto https://t.co/3meU8vALIE https://t.co/U9QuTlMJlB,1,0,0
234,"Muere por Covid-19 el subsecretario de Gobierno de la CdMx, Avelino Méndez | Tuit https://t.co/uvCayXJ0mV https://t.co/O9k8FIpdDe",1,0,0
235,China ofrecerá vacunas anti-Covid sin costo al público en general https://t.co/YySj6YUiaL https://t.co/9RJEKnJ5dU,1,0,0
236,López-Gatell dijo el jueves que podría haber desorden si estados compran vacunas anti-Covid https://t.co/tDzIHpsNnH https://t.co/oydrrIE1Bz,1,0,0
237,Rechaza Anaya convertirse en diputado porque quiere ser candidato presidencial otra vez https://t.co/23TC61nMoa https://t.co/0npyTjqNta,1,0,0
238,#Actualización | García Harfuch niega haber recibido 200 mil dólares mensuales del cártel Guerreros Unidos https://t.co/Z7qy8CUTVt https://t.co/PHFZjer1r8,1,0,0
239,Francia estudia nuevo cierre de 21 días por repunte de casos de Covid-19 https://t.co/5yfK5b71yq https://t.co/u1AbnPfUTz,1,0,0
240,Francia estudia nuevo cierre de 21 días por repunte de casos de Covid-19 https://t.co/DfAgkh3BxT https://t.co/JKcfRzlSjR,1,0,0
241,"Habrá sanciones contra funcionarios que no respeten lista de vacunación: Sheinbaum
https://t.co/68h4XbFYMC https://t.co/XXqtyntzT9",1,0,0
242,"Ganan comunidades yucatecas suspensión provisional contra Tren Maya
https://t.co/OWK7eOoP05 https://t.co/CZLxeXN7Dg",1,0,0
243,"Así celebró equipo de Trump irrupción del Capitolio | #Video
https://t.co/IK7IGuOVtL https://t.co/b3FVgu2wDu",1,0,0
244,"Cofepris autoriza vacuna de AstraZeneca contra coronavirus: López-Gatell
https://t.co/sGI7rKLPE2 https://t.co/lNeuzPvdKk",1,0,0
245,Acepta México reducción de entregas de Pfizer para que países pobres tengan acceso: AMLO https://t.co/VlrQYaRppE https://t.co/VPDHDncyJA,1,0,0
246,Exdirectivo de la DEA defiende investigación sobre Cienfuegos y cuestiona papel de la FGR https://t.co/g2EglmxVXE https://t.co/sILJXjhpuz,1,0,0
247,Documentos dejan claro que Ejército operó contra estudiantes de Ayotzinapa: Anabel Hernández https://t.co/TLAzsT447n https://t.co/YZPqFWEgYS,1,0,0
248,"Tribunal Electoral ordena al INE que defina medidas cautelares para conferencias de AMLO
https://t.co/SMxx2R68Pd https://t.co/fETU7Y4N3i",1,0,0
249,"Valle de México está a 33 hospitalizaciones de rebasar el peor escenario de ocupación por Covid-19
https://t.co/06BkZvLWQd https://t.co/4KlcN5xAdr",1,0,0
250,"En grabación, Trump presiona a funcionario electoral de Georgia para cambiar los resultados: TWP https://t.co/LnwkEBOd6u https://t.co/xSczTpOlw9",1,0,0
251,"Jamás había visto que regresaran a un acusado y saliera libre, no tiene precedentes en EE.UU.; refirió Mike Vigil sobre el caso Cienfuegos.
https://t.co/1DgBIH6y3P",1,0,0
252,"Empieza toque de queda en Washington y en Virginia declaran estado de emergencia
https://t.co/gbioe7YaWN https://t.co/K963Gjjfsv",1,0,0
253,"#AristeguiEnVivo México no tenía ninguna investigación contra Cienfuegos, no había evidencias, ¿para qué lo solicitaron? México necesita respetar el sistema de justicia en EE.UU.. Este caso es una mancha muy negra en el sistema jurídico de México: Vigil https://t.co/Lclum5AwKV https://t.co/1baIO91zGv",1,0,0
254,"Hay fotos de violación de Félix Salgado a mujer: ex fiscal | #Entérate
https://t.co/9CE1JCfmqX https://t.co/OG5hmz3a4q",1,0,0
255,Es incoherente ofrecer asilo a Assange y querer desaparecer el INAI o usar programas espía: Páez https://t.co/xEG6OYKoPB https://t.co/8TAgofAwc2,1,0,0
256,Descubren que las 'espinas' del coronavirus están cubiertas de azúcar https://t.co/imdcMMh98K https://t.co/ZRe5dC5Hn3,1,0,0
257,"Detienen a dos enfermeros por presuntamente robar vacunas en hospital de Morelos
https://t.co/ZRutG4SH2v https://t.co/MhQU9Pq1w7",1,0,0
258,"#AristeguiEnVivo | La realidad es que sí ha habido una investigación contra Cienfuegos, pero sabíamos que las pruebas no tendrían validez jurídica porque el sistema es distinto en México y EE.UU., explica @cesargutipri, especialista en derecho penal https://t.co/0c240YI2Nj https://t.co/457Z3M8LVX",1,0,0
259,#ÚltimaHora Cámara de Representantes de EU aprueba segundo juicio político contra Trump por 'incitar a la insurrección' https://t.co/9AniK5ZEfI https://t.co/hYqz0JSyx8,1,0,0
260,"#LoMejordeAristeguienVivo | Comunicaciones de Guerreros Unidos mencionan sobornos a ‘Omarcito’; Cienfuegos bloqueó interrogatorios a soldados en caso Ayotzinapa: Anabel Hernández | #Video
https://t.co/K008lqBwTH https://t.co/QQbnry208R",1,0,0
261,Félix Salgado Macedonio violó dos veces a una mujer: ex fiscal https://t.co/NZ4Pf7r0lZ https://t.co/OF2aS3hZX9,1,0,0
262,"Muere mujer que recibió disparos en el Capitolio
https://t.co/YItjGgUuvy https://t.co/3fkgKpHdag",1,0,0
263,El 94% de los hospitales Covid del país ya tiene vacunas de Pfizer-BioNTech https://t.co/paE0q9FHSQ https://t.co/P12fTvorKl,1,0,0
264,La Cuarta Transformación es una transformación feminista: Sánchez Cordero https://t.co/3lJujAgULV https://t.co/9suu7ZIS46,1,0,0
265,"Biden propone a la doctora transgénero Rachel Levine como subsecretaria de Salud
https://t.co/5ignhS0YiY https://t.co/wXkVDX0YTR",1,0,0
266,"La mentira no se censura, sólo la verdad, dice Paty Navidad tras ser suspendida su cuenta de Twitter | Video https://t.co/HgekOOGyX4 https://t.co/CGaeY610ho",1,0,0
267,Caza de bisontes causa indignación en redes | Video  https://t.co/To0vOqVz5B https://t.co/KtBcMoq8gv,1,0,0
268,"Mezquino utilizar Covid-19 del presidente AMLO para hacer una crítica electoral: Sheinbaum
https://t.co/E7n0LUDjyi https://t.co/LrRROvFUZQ",1,0,0
269,Biden revoca veto que prohibía que personas transgénero sirvieran en el Ejército https://t.co/NG3EfmiglN https://t.co/9n4sYGWgPG,1,0,0
270,Nadie está en contra de energías renovables; estamos contra el desorden: Nahle https://t.co/QrxQ2HhbOi https://t.co/2zDZswaKgE,1,0,0
271,Hay evidencia contundente en intercepciones sobre Cienfuegos: exdirectivo de la DEA https://t.co/sJisSEHF2g https://t.co/R0uwN08LAo,1,0,0
272,Hallan 19 cuerpos calcinados dentro de una camioneta en Tamaulipas https://t.co/eTEJIVuZZS https://t.co/vo9RbCBTjM,1,0,0
273,Habrá proceso de destitución contra Trump: Nancy Pelosi https://t.co/CC3i5rBzuD https://t.co/tWcQDgwz67,1,0,0
274,El Presidente no tiene la fuerza para enfrentar al Ejército: @sabinaberman 👉 https://t.co/UQTM7PXE7t https://t.co/m5lmJ3n9pg,1,0,0
275,"Pence rompe con Trump; rechaza tener autoridad para anular resultado de elecciones
https://t.co/HywTJXMoiC https://t.co/x5dybK0Fh2",1,0,0
276,UE ya no reconoce a Guaidó como presidente interino de Venezuela https://t.co/5donIKkYGv https://t.co/tscSegU0ZQ,1,0,0
277,"Tras salida de Trump, Fauci se siente 'liberado' de poder hablar sobre la pandemia con base en la ciencia
https://t.co/tQvFmhNo5u https://t.co/EF71CWcEgQ",1,0,0
278,"Eréndira Ibarra revela que fue obligada a trabajar con actor que la agredió sexualmente
https://t.co/Lxpl2cb4sq https://t.co/g1yRg52DG3",1,0,0
