,Texto,Usuario,Fuente,Conteo de retweets,Conteo de favoritos
132,@CajonRelatos Era una apuesta arriesgada pero sabía que lograría la aprobación de su comensal. Ya encontraría el momento de decirle que con lo que se había chupado los dedos era carne humana con sabor a chocolate. #mismofinal,Narratorio,Twitter Web Client,5,10
133,"Continuamente ponías en duda mi amor hacia ti, me acusabas con difamaciones y pedías pruebas que te convencieran. Qué desgastante tener que hacer frente a tu mala conciencia.

#monoficcion",Narratorio,Twitter for Android,5,9
134,"Un recipiente sin cerrar. Por ese error se descubrió la penicilina y una plaga se descontroló y acabó con la humanidad.
 #monoficción",Narratorio,Twitter for Android,5,5
135,Tiraba dardos a un mapamundi y fantaseaba con viajar a esos países sin saber que cada aguijonazo ocasionaba un terremoto allí donde daba.,Narratorio,TweetDeck,5,16
136,"-A diez señores, a diez- gritaba el vendedor ambulante.
-¿Son buenos?-preguntó desconfiado.
-De la mejor calidad. El escritor bloqueado acabó comprando la bolsa de personajes.",Narratorio,TweetDeck,5,19
137,"Ya no resonaban las risas de los niños en las calles, sólo escuchaba un tenso silencio; y ellos, absorbidos por los celulares   #Monoficción",Narratorio,TweetDeck,5,6
138,Comenzaron a comerse a besos pero les supo a poco. Acabaron comiéndose el uno al otro. #minirp,Narratorio,Twitter for Android,5,11
139,- Odio que se caigan las cosas - se lamentó el Orden. - Yo lo que detesto es recogerlas - dijo el Caos.,Narratorio,TweetDeck,5,25
140,"@DagmarSola Le tocaba esperar una hora al autobús. Era de noche hacía frío, así que decidió empezar a comerse la pizza que había comprado. 
-¿Me das un pedazo? – le dijo el conductor de un coche que frenó a su lado.
-Si me llevas sí.
Subió al asiento del copiloto y nunca más se supo de él.",Narratorio,Twitter Web Client,5,10
141,"El zapato de cristal encajaba a la perfección, sin duda era ella. Ese mismo día de casaron. La asesina tuvo el detalle de enterrar a Cenicienta y al príncipe juntos. Después comenzó su reinado que derivó en una democracia acabando de paso con la esclavitud. #Wordtober12",Narratorio,Twitter for Android,5,7
142,"Lo peor no era que esos bichos te comieran por dentro, era ese pitido tan desquiciante que sonaba dentro de tu cabeza hasta que morías. #Panicosiniestro",Narratorio,TweetDeck,5,10
143,"@megustaescribir Te regalé flores un martes.- Son como nuestro amor- dije con una sonrisa, sin ser consciente de mi certera profecía… caduco, sin raíces, hermoso por fuera, muerto por dentro, condenado a terminar en la basura. Mientras duró, eso sí, fue eterno. #martesmge",Narratorio,Twitter Web App,5,7
144,"-¿Transplante de corazón? Usted está sano. 
-Necesito olvidarla como sea.",Narratorio,TweetDeck,5,13
145,"Slenderman no acosa. Es un turista interdimensional que disfruta viendo las muertes más horribles, especialmente de niños. #PanicoSiniestro",Narratorio,TweetDeck,5,11
146,"-Señor, no sirve de nada su habilidad para escribir cartas romànticasEso ya no se usa.
-Soltero y sin compromiso, ¿verdad, joven?
#monoficción",Narratorio,Twitter Web Client,5,7
147,Cada noche seducía a una mujer diferente.Cada mañana se levantaba aún más vacío que el día previo; un cascarón temeroso de amar #Monoficción,Narratorio,TweetDeck,5,10
148,Todo comenzó a brillar y a dar vueltas. Pensó que era vértigo pero se dio cuenta de que estaba flotando. Estaba siendo abducido.,Narratorio,TweetDeck,5,9
149,"El último día. 
-Mamá, ¿Qué es eso rojo? - preguntó el niño apuntando al cielo.",Narratorio,TweetDeck,5,9
150,"-Juro que no le solté la mano ni un instante.
Un niño desconocido vestido de Spiderman nos miraba curioso.
-¡Has perdido a nuestro hijo!-repitió.
-Yo sé dónde está-intervino el niño con una sonrisa que nos heló la sangre.-Porque los muertos no se mueven, ¿verdad?
#Wordtober31",Narratorio,Twitter Web Client,5,14
151,Cuando pensaba en el futuro le llenaba de pavor que su calle en unos años pasara a llamarseJustin Bieber o Fonsi. #Monoficción,Narratorio,TweetDeck,5,7
152,"@CajonRelatos Su amor era pasional, mágico, magnético, de ensoñación. Cuando sus miradas se cruzaban se detenía el tiempo. Cuando sus cuerpos se rozaban se desataban tormentas eléctricas. Con cada uno de sus orgasmos la realidad se rasgaba. Dios, celoso, decidió dedicarles una palabra: Fin.",Narratorio,Twitter Web Client,5,7
153,"@CajonRelatos -¿Es cierto?
-Lo he leído en Facebook.
-Y ahora,¿qué vamos a hacer?
-Parece que en Irán seguirá siendo legal.
-¿Irán? ¿No es un país sin libertades,y…
-Pues podrán seguir usando teléfono móvil.
- Pues sí, no veo otra salida. O nos mudamos allí o va a ser nuestro fin.
#mismofinal",Narratorio,Twitter Web Client,5,5
154,"@AsiloOscuro Solo había que susurrar ""Nyarlathotep viene a visitarte"" para que en el manicomio todos enmudecieran aterrorizados. La mayoría había acabado allí gracias a él. #asilooscuro",Narratorio,Twitter Web Client,5,9
155,@CajonRelatos Tuvo que ir a un psicoanalista para saber por qué no le gustaba el dulce. Tras meses de terapia descubrió que se robó una galleta de una tienda y que cuando se la metía a la boca recibió un palazo en la cabeza con sabor a chocolate. #mismofinal,Narratorio,Twitter Web Client,5,14
156,"Gritaba al mundo que quería alas para poder volar, vivir de sentimientos etéreos, pero por mucho que lo intentara no podía dejar de convertirlos en piedra.",Narratorio,TweetDeck,5,16
157,"Me acerco por detrás y te agarro de la cintura, beso tu cuello, te aprietas contra mí antes de darte la vuelta. Empieza a oler a quemado, y no sé si es la comida o somos nosotros. #jueverotic",Narratorio,Twitter Web Client,5,17
158,"El martes saldré a la calle a creer encontrarte varias veces entre cientos de personas sin buscarte, a recordar nuestros viajes en autobús, pegado el uno al otro, a mojarme bajo la lluvia e imaginar que saltas charcos a mi lado. El martes volveré a extrañarte.",Narratorio,TweetDeck,5,12
159,"Antes, se decía que era hogar si había comida recién hecha, risas de niños recorriendo los pasillos y una cerca de madera blanca. Hoy, si hay olor a zombi quemado y mamá corta cartucho en el porche junto a una valla de estacas puntiagudas.  #NaNoTribuMx #MicroNaNo #Preptubre",Narratorio,Twitter Web App,5,7
160,"Ahora lo sabía, quizá demasiado tarde. Acosar a mujeres estaba mal, y tuvo que aprenderlo de mala manera. Se acarició la entrepierna donde antes estaba la entrepierna y se dijo: ""lo conseguiste por ti mismo"". #MismoFinal",Narratorio,Twitter Web Client,5,9
161,"Hartos de sufrir la plaga, aplicaron medidas drásticas muy a la francesa.Las cabezas de los políticos amanecieron en el Zócalo #MicroHorror",Narratorio,Twitter for Android,5,12
162,"- Mamá, hay un monstruo en la habitación. 
- Yo no veo nada, cielo. 
- Es que es transparente. 
- Mi amor, tienes mucha imaginación. 
- Y tú una piel que me encantará vestir-susurraron bajo la cama.",Narratorio,TweetDeck,5,13
163,"Hay dos tipos de personas que preguntan cuál era tu profesión en un #apocalipsis #zombie: aquellos que se creen que ahora son imprescindibles o los que realizaban algo intrascendente para la supervivencia como periodista o diseñador gráfico.
#NaNoTribuMx #MicroNaNo #Preptubre",Narratorio,Twitter Web App,5,4
164,"¿Que no sé lo que es el amor? Lloré como nunca cuando tuve que matar a la persona con la que me casé hace más de 13 años porque se convirtió en #zombie. Sí, la vida me premió por tener que soportarle tanto tiempo. Amo mi soledad.

#NaNoTribuMx #MicroNaNo #Preptubre",Narratorio,TweetDeck,5,5
165,"-Si le eligen los ciudadanos, ¿cómo va a luchar contra la corrupción?
El político no pudo aguantar la risa.

#Monoficción",Narratorio,TweetDeck,5,8
166,"-Quien esté libre de pecado que tire la primera piedra - proclamó Jesús.
Un meteorito aplastó a la mujer y a los fariseos.
-Papá, no jodas.
@historiasmini",Narratorio,Twitter Web Client,5,8
167,"Durante años, su amigo imaginario y él habían sido inolvidables. Pero entonces conoció a Laura, y con su primera sonrisa lo empezó a olvidar. #mismofinal",Narratorio,Twitter Web Client,5,11
168,Golpe tras golpe el miedo se convirtió en rabia y el amor en venganza. Le arrancó la yugular a su amo de un mordisco.,Narratorio,TweetDeck,5,10
169,"-¿Qué es locura?-Dices mientras clavas en mi pupila tu pupila azul.
-¿Que qué es locura?- titubeo.
-Lo que sufrirá tu mujer cuando te vea a ti y a tus hijos descuartizados en la cocina.",Narratorio,TweetDeck,5,9
170,"@AsiloOscuro Nazbael pasó eones encerrado en el cinturón de Orión, apresado por los antiguos. Un incauto arqueólogo leyó la glosa que lo liberaba. Tenía que agradecérselo y regresó para cobrar venganza. #Asilooscuro",Narratorio,Twitter Web Client,5,5
171,"Un martes en las nubes, decía el anuncio. No esperaba que fuera en un platillo volador y que investigaran con nuestros cuerpos.",Narratorio,Twitter Web Client,5,8
172,"Los soldados caminaban por el campus universitario sorteando cadáveres.
-Señor, hay un superviviente.
-Debe de ser inmune a la toxina. Tráiganlo, experimentaremos con él para que el virus tenga una mortalidad del 100%. #panicosiniestro",Narratorio,TweetDeck,5,10
173,"El último pétalo de la margarita se aferró con todas sus fuerzas para no tener que escuchar el trágico ""no me quiere"".",Narratorio,TweetDeck,5,17
174,"-Firme.
-Pero es mi hijo…
-Y yo le doy 1 millón de dólares. Sus órganos salvarán vidas y puede tener otro, ¿no?
-Mejor no.
Le golpearon en la cabeza y despertó en una camilla.
-Gracias por ahorrarme dos millones - le susurraron antes de entrar en quirófano.
#Panicosiniestro",Narratorio,TweetDeck,5,16
175,"Te gustaba jugar a ser la cenicienta, solo que no era el zapato el que tenía que encajarte. #jueverotic",Narratorio,Twitter Web Client,5,11
176,"-¿Ya sabe por qué me duele tanto la cabeza desde hace días, doctor?
-¿Escuchaste esa leyenda urbana de un insecto que entraba por tu oreja y se alimentaba de ti?
-Sí.
-Pues no hay manera de sacarla y ya llegó a tu cerebro.
#Panicosiniestro",Narratorio,TweetDeck,5,14
177,"El cheff ha muerto, se oyó gritar desde la cocina. El niño aprovechó la confusión para esconder las odiosas espinacas bajo la servilleta.",Narratorio,TweetDeck,5,18
178,Una plaga de gatos convirtió Monterrey en una ciudad fantasma. Ahora el resto del país siempre deja comida fuera de sus casas.#MicroHorror,Narratorio,Twitter for Android,5,12
179,"-En esa curva morí…
Aterrado,mis manos se agarrotaron al volante y frené en seco. Miré al asiento del copiloto. La joven me miró con una terrorífica mueca.
-Acuchillada y violada – arrastró las palabras mientras me agarraba del cuello y hundía algo en mi vientre.#PanicoSiniestro",Narratorio,TweetDeck,5,7
180,"-¿Te contaron lo del tipo que murió ahorcado mientras se masturbaba?
-No, cuéntame- dijo cínicamente deleitándose con el recuerdo de los últimos pataleos de aquel desdichado.
#PanicoSiniestro",Narratorio,TweetDeck,5,8
181,"Durante semanas recibí notas amenazantes, cada vez más agresivas. Tras días pensando en posibles enemigos, la caligrafía me convenció. Eran de la tortuga que tiré al retrete. De verdad llegué a pensar que estaba muerta, pero aquello solo supuso un principio. #mismofinal",Narratorio,Twitter Web Client,5,18
182,"-¿Cómo que ayer cerraron? Pero estuve aquí, había un camarero alto, calvo, de unos 40…
-Estoy bromeando, hoy es el día de descanso, y yo puedo divertirme.- Agarró con fuerza el picahielos.
#Panicosiniestro",Narratorio,TweetDeck,5,9
183,"Durante semanas recibí notas amenazantes, cada vez más agresivas. Tras días pensando en posibles enemigos, la caligrafía me convenció. Eran de la tortuga que tiré al retrete. De verdad llegué a pensar que estaba muerta, pero aquello solo supuso un principio.",Narratorio,TweetDeck,5,21
184,Aprovechando el temor de su hermanita Daniel se escondió debajo de la cama para asustarla. Desde entonces no se sabe nada de él.,Narratorio,TweetDeck,4,15
185,"Crucé el espejo y quedé atrapado. Mi reflejo ahora domina mi vida, se acuesta con mi mujer y ha matado a mi jefe.",Narratorio,TweetDeck,4,14
186,"@CajonRelatos Cada mañana te escribía una carta de amor usando café como tinta. Cartas que nunca quisiste leer, esperando que me cansara de dedicarte letras. Acabó sucediendo lo más lógico: se nos quedó corto el café. #mismofinal",Narratorio,Twitter Web Client,4,8
187,"Hermosa serendipia el calor de tu entrepierna, el sabor de tu sudor, lo bien que se acomodan tus piernas en mis hombros, cómo se acompañan nuestros cuerpos, como iluminan mi interior tus orgasmos. #jueverotic",Narratorio,TweetDeck,4,8
188,Se escondieron en un cine abandonado. Creían que lo peor estaba fuera. #microhorror,Narratorio,Twitter for Android,4,14
189,"Hacer el amor en la playa bajo la luna. Morder tu cuello con sabor a mar, tus gemidos alertando a los viandantes que nos observan desbordando mi excitación. Deliciosa serendipia. #jueverotic",Narratorio,TweetDeck,4,9
190,"-¿Crees que me gusta? Pero alguien tiene que hacerlo, el mundo necesita monstruos. 
-Si tan poco te gusta, ¿no podrías matarme antes de arrancarme la piel? #microhorror",Narratorio,Twitter for Android,4,11
191,"Tú fogosidad desmedida, tus brazos abrazando mi cuello y tus piernas abrazadas a mi cintura mientras te cargo al sofá entre gemidos crecientes. Serendipia. #jueverotic",Narratorio,TweetDeck,4,8
192,No le hizo falta sacar la navaja ni amenazarla. Sólo con la manera de caminar y los tatuajes de sus brazos robó su corazón. #MTintaChida,Narratorio,Twitter Web Client,4,7
193,"@CajonRelatos Tú no querías dormir para observar mis ojos, yo para acariciar una y otra vez cada centímetro de tu piel. Después te enfadaste porque querías verme dormir y acabó en una pelea que nos enfrascó de tal manera que se nos quedó corto el café. #mismofinal",Narratorio,Twitter Web Client,4,6
194,"-¿Obsesión? ¿por el sonido de su risa, por la profundidad de sus ojos, por su cálida voz, por su cuerpo irresistible, por su humor delicioso, por su agudeza...? No, doctor. Si la conociera entendería que es inevitable no obsesionarse.
 #negramelancolia",Narratorio,Twitter Web Client,4,8
195,"@megustaescribir ""Pensé en el futuro un martes"", siempre digo en las entrevistas. ""¿Por qué es tan importante el día?"" Es su siguiente pregunta. ""Porque un martes renací"", respondo. No les digo que fue el día en el que me quedé sin corazón. Y las decisiones ahora son tan fáciles... #martesmge",Narratorio,Twitter Web Client,4,7
196,@CajonRelatos Los asesinatos en masa producidos mientras las víctimas soñaban creó tal pánico que se nos quedó corto el café. #mismofinal,Narratorio,Twitter Web Client,4,4
197,"@danielcollazos @AsiloOscuro @informatifarero @Rain_Cross @JJ_Kastle @Gamacupe @ElenaSilesB @AntonioMorettij @CristinaAres_ @DraJ2003 @Olga_Lafuente @rechulavida @PuriRV @WbernardJ @M_Floser @LauraOctubre6 @kaos__21 -Pareidolia.
-así se llama lo que te pasa. No aparece ninguna cara en tus tostadas. Menos tu hermanito muerto.
Sonrió tranquilo. Sin consecuencias nada le impedía seguir matando.
#MicroconDanielC",Narratorio,Twitter for Android,4,4
